id_item_pedido,id_pedido,id_produto,quantidade,preco_unitario_venda
1067,1352,287,3,452.65
1068,1352,138,3,383.93
1069,1353,196,3,430.93
1070,1353,439,2,425.33
1071,1353,443,2,237.71
1072,1353,153,2,163.84
1073,1354,456,3,73.63
1074,1354,261,1,179.19
1075,1354,469,1,349.51
1076,1355,149,1,468.03
1077,1356,262,1,423.21
1078,1356,284,2,268.8
1079,1356,374,1,231.45
1080,1356,221,2,211.89
1081,1356,229,3,212.95
1082,1357,176,3,50.27
1083,1357,229,2,285.0
1084,1358,345,1,167.31
1085,1358,500,1,349.86
1086,1358,172,2,132.58
1087,1358,488,2,68.12
1088,1359,318,2,311.05
1089,1359,330,2,412.02
1090,1359,260,1,346.66
1091,1359,475,1,348.57
1092,1359,425,3,268.99
1093,1360,353,3,34.33
1094,1360,319,3,165.17
1095,1360,341,2,215.87
1096,1360,377,3,358.89
1097,1360,356,2,249.97
1098,1361,121,2,151.95
1099,1362,250,3,189.05
1100,1362,224,1,69.56
1101,1363,138,1,363.92
1102,1363,487,3,278.79
1103,1363,353,1,39.84
1104,1364,171,2,371.8
1105,1364,322,2,148.22
1106,1364,134,2,197.93
1107,1364,442,3,390.13
1108,1365,404,1,317.36
1109,1365,323,3,251.67
1110,1366,398,3,104.67
1111,1366,195,1,199.14
1112,1367,383,1,220.79
1113,1368,396,1,182.67
1114,1368,432,1,137.32
1115,1368,421,1,213.38
1116,1368,336,3,125.07
1117,1368,365,1,398.96
1118,1369,241,1,98.72
1119,1370,281,2,363.44
1120,1370,219,1,284.93
1121,1371,289,3,123.13
1122,1371,142,3,276.0
1123,1371,397,3,163.37
1124,1371,434,1,85.41
1125,1371,260,3,366.01
1126,1372,278,1,64.39
1127,1373,354,2,197.05
1128,1374,383,2,240.68
1129,1374,438,3,385.73
1130,1374,305,1,220.66
1131,1374,334,2,225.42
1132,1374,461,2,118.29
1133,1375,222,3,339.6
1134,1376,397,2,169.29
1135,1376,500,2,292.76
1136,1376,479,2,89.35
1137,1377,184,2,76.87
1138,1377,273,1,35.52
1139,1378,463,1,199.99
1140,1378,414,1,437.66
1141,1379,398,2,108.52
1142,1380,157,3,345.78
1143,1380,151,1,39.44
1144,1380,355,2,225.83
1145,1381,320,1,340.27
1146,1381,283,3,111.38
1147,1382,476,1,449.97
1148,1382,352,1,388.33
1149,1382,173,1,248.51
1150,1383,315,3,319.6
1151,1383,358,2,68.22
1152,1384,464,1,236.59
1153,1385,211,3,268.95
1154,1385,158,1,44.97
1155,1386,133,3,134.08
1156,1386,435,3,362.78
1157,1386,218,2,149.15
1158,1386,258,3,73.73
1159,1387,172,1,140.16
1160,1387,183,2,355.0
1161,1387,398,2,107.27
1162,1388,212,1,343.61
1163,1388,411,1,446.54
1164,1388,154,1,23.89
1165,1388,358,2,87.77
1166,1389,128,2,200.19
1167,1389,272,3,266.87
1168,1390,114,1,71.57
1169,1391,149,3,377.11
1170,1391,225,3,61.07
1171,1391,381,2,233.68
1172,1391,447,1,81.15
1173,1391,167,1,258.12
1174,1392,139,3,80.95
1175,1392,379,1,31.68
1176,1392,169,3,408.01
1177,1393,133,2,143.75
1178,1393,341,3,189.97
1179,1393,424,1,374.91
1180,1393,245,3,287.83
1181,1394,106,1,261.48
1182,1394,111,2,371.68
1183,1394,260,3,362.44
1184,1394,210,3,320.26
1185,1395,167,1,299.81
1186,1395,285,1,143.22
1187,1395,111,2,294.2
1188,1396,134,1,206.79
1189,1397,203,1,239.5
1190,1398,271,3,371.14
1191,1398,256,1,434.71
1192,1398,342,1,101.27
1193,1399,448,1,87.2
1194,1399,283,2,105.27
1195,1400,167,3,296.01
1196,1400,294,1,92.37
1197,1400,492,3,267.45
1198,1400,387,3,48.78
1199,1401,333,2,261.33
1200,1401,477,2,341.19
1201,1401,133,1,150.9
1202,1401,338,3,240.75
1203,1401,210,3,286.26
1204,1402,394,1,129.91
1205,1402,430,3,260.42
1206,1402,122,2,106.75
1207,1402,216,1,122.88
1208,1402,160,3,34.64
1209,1403,479,3,85.49
1210,1403,362,1,170.16
1211,1403,334,3,247.83
1212,1404,376,3,146.84
1213,1405,356,3,270.81
1214,1406,473,3,136.54
1215,1406,421,3,211.86
1216,1406,279,2,87.75
1217,1407,270,3,74.18
1218,1407,392,1,120.98
1219,1407,377,3,439.41
1220,1407,439,2,386.41
1221,1407,117,2,344.48
1222,1408,408,1,309.19
1223,1408,399,1,150.12
1224,1408,446,3,341.81
1225,1409,311,1,223.83
1226,1410,334,1,254.45
1227,1410,128,3,220.48
1228,1410,426,1,344.74
1229,1410,201,2,352.56
1230,1411,196,1,355.43
1231,1411,278,2,67.78
1232,1411,279,3,104.0
1233,1412,445,2,88.13
1234,1412,489,1,311.08
1235,1413,463,3,205.01
1236,1413,334,2,209.96
1237,1413,358,3,77.36
1238,1413,401,1,174.35
1239,1413,474,1,247.41
1240,1414,491,1,176.69
1241,1415,500,1,279.42
1242,1415,105,2,47.18
1243,1415,488,3,64.87
1244,1415,490,1,275.75
1245,1416,252,2,329.03
1246,1416,328,2,389.04
1247,1417,455,1,247.79
1248,1417,244,1,130.12
1249,1417,112,3,262.71
1250,1417,383,2,254.38
1251,1417,142,3,276.75
1252,1418,177,2,427.38
1253,1418,250,2,144.58
1254,1418,355,1,199.17
1255,1419,381,2,255.57
1256,1419,159,1,167.24
1257,1419,358,2,79.35
1258,1419,108,1,218.42
1259,1419,268,2,276.82
1260,1420,438,2,440.29
1261,1420,487,1,305.53
1262,1420,169,2,331.19
1263,1421,496,3,342.9
1264,1421,415,2,240.62
1265,1421,232,3,369.41
1266,1421,448,1,82.17
1267,1422,234,1,248.31
1268,1423,338,2,200.25
1269,1424,403,3,448.96
1270,1424,307,3,446.82
1271,1424,340,1,346.8
1272,1424,371,1,92.69
1273,1424,449,1,151.8
1274,1425,319,2,173.6
1275,1425,227,1,161.53
1276,1425,283,3,120.63
1277,1425,291,1,259.55
1278,1425,164,1,407.09
1279,1426,142,2,311.08
1280,1426,226,2,389.62
1281,1426,489,2,330.43
1282,1426,474,1,312.54
1283,1426,296,3,162.15
1284,1427,453,2,232.55
1285,1428,262,1,333.89
1286,1428,444,1,90.13
1287,1429,273,2,36.5
1288,1430,159,3,177.45
1289,1431,428,1,166.59
1290,1432,351,1,29.13
1291,1433,433,3,161.74
1292,1433,117,2,348.64
1293,1433,191,1,333.07
1294,1433,259,2,240.46
1295,1434,325,3,26.85
1296,1434,226,3,325.07
1297,1434,203,3,237.1
1298,1434,170,2,182.04
1299,1435,164,2,457.45
1300,1436,443,3,275.46
1301,1436,413,2,216.71
1302,1436,173,2,203.97
1303,1437,374,2,234.88
1304,1438,262,1,393.21
1305,1438,497,2,206.87
1306,1438,179,2,368.82
1307,1439,289,1,111.26
1308,1439,239,3,203.77
1309,1439,437,2,325.88
1310,1439,194,1,399.74
1311,1439,278,3,75.76
1312,1440,279,3,113.74
1313,1440,206,3,119.6
1314,1441,431,1,148.24
1315,1441,116,2,137.11
1316,1441,354,2,218.98
1317,1442,467,3,366.37
1318,1442,400,3,94.66
1319,1442,423,2,227.3
1320,1442,285,2,148.01
1321,1443,168,2,454.39
1322,1443,461,3,105.46
1323,1443,351,2,29.08
1324,1444,390,2,286.41
1325,1444,401,1,213.93
1326,1444,319,2,142.03
1327,1445,323,1,311.62
1328,1446,362,1,186.3
1329,1446,380,2,130.22
1330,1446,480,3,195.7
1331,1446,287,1,422.9
1332,1446,404,1,283.96
1333,1447,281,3,350.37
1334,1447,435,2,434.92
1335,1447,152,1,324.56
1336,1447,231,1,319.67
1337,1447,285,2,146.76
1338,1448,475,1,354.91
1339,1448,123,1,315.94
1340,1448,131,3,102.47
1341,1449,214,1,159.81
1342,1449,481,2,414.81
1343,1449,326,3,357.82
1344,1449,170,2,189.62
1345,1449,154,3,29.2
1346,1450,164,3,416.94
1347,1450,130,1,225.78
1348,1451,433,1,133.54
1349,1452,253,1,90.72
1350,1452,406,3,239.95
1351,1452,233,2,58.29
1352,1452,336,3,128.69
1353,1452,180,3,66.57
1354,1453,147,2,385.08
1355,1453,236,3,195.71
1356,1453,235,2,230.81
1357,1453,257,3,186.97
1358,1454,465,3,349.56
1359,1454,334,3,225.22
1360,1454,160,1,32.44
1361,1455,472,1,266.14
1362,1455,248,3,281.07
1363,1456,325,3,36.91
1364,1456,218,1,155.05
1365,1457,113,1,392.06
1366,1457,207,2,354.64
1367,1457,167,2,268.45
1368,1458,310,2,208.97
1369,1458,493,3,314.29
1370,1458,121,2,147.53
1371,1458,300,2,273.66
1372,1459,142,1,264.03
1373,1460,359,1,103.42
1374,1460,109,2,411.59
1375,1461,463,1,216.25
1376,1461,409,1,234.06
1377,1462,448,3,95.43
1378,1462,283,1,103.72
1379,1462,370,3,286.29
1380,1463,500,2,299.3
1381,1463,240,1,62.23
1382,1463,208,2,319.55
1383,1463,212,1,266.09
1384,1464,200,3,357.51
1385,1464,467,2,364.87
1386,1464,211,3,312.63
1387,1464,483,3,310.7
1388,1465,162,1,125.35
1389,1465,295,1,199.91
1390,1465,488,1,70.08
1391,1466,422,3,460.31
1392,1466,457,3,65.84
1393,1467,442,2,336.24
1394,1467,276,1,81.89
1395,1467,135,2,191.43
1396,1467,344,1,224.94
1397,1467,114,2,89.54
1398,1468,391,3,312.56
1399,1468,385,2,330.45
1400,1468,441,3,339.0
1401,1468,127,2,323.13
1402,1468,220,2,366.7
1403,1469,154,1,27.81
1404,1469,199,2,269.53
1405,1470,365,2,458.55
1406,1470,493,1,272.38
1407,1470,333,3,217.42
1408,1471,411,3,361.29
1409,1471,457,1,62.71
1410,1471,311,3,207.97
1411,1472,412,1,176.96
1412,1473,115,3,50.79
1413,1473,345,1,152.35
1414,1474,368,3,138.09
1415,1475,278,1,78.96
1416,1475,430,3,309.4
1417,1475,312,1,202.12
1418,1476,139,2,66.29
1419,1476,500,3,296.59
1420,1477,280,1,94.37
1421,1477,329,3,203.29
1422,1477,186,1,267.86
1423,1477,383,3,243.11
1424,1478,102,3,342.57
1425,1478,135,2,236.04
1426,1478,187,3,174.27
1427,1478,214,1,210.83
1428,1479,421,3,242.92
1429,1479,433,2,145.63
1430,1479,349,2,400.18
1431,1479,378,2,312.26
1432,1479,103,3,347.72
1433,1480,256,2,435.27
1434,1481,325,1,27.82
1435,1481,301,2,156.64
1436,1481,447,2,107.68
1437,1481,192,3,65.35
1438,1481,274,1,30.64
1439,1482,248,3,345.1
1440,1483,216,3,111.68
1441,1483,492,3,329.57
1442,1483,124,3,269.32
1443,1484,306,1,239.86
1444,1484,298,2,125.4
1445,1484,252,3,251.13
1446,1485,247,1,156.32
1447,1485,467,2,374.07
1448,1485,118,2,366.58
1449,1485,448,3,84.81
1450,1485,456,2,73.98
1451,1486,373,2,316.15
1452,1486,418,1,317.61
1453,1486,145,1,402.28
1454,1487,335,3,30.81
1455,1487,320,2,276.69
1456,1487,359,2,117.88
1457,1487,435,3,378.56
1458,1488,263,1,215.01
1459,1488,127,1,282.08
1460,1488,243,3,203.73
1461,1488,157,2,340.97
1462,1488,283,3,108.74
1463,1489,176,2,48.11
1464,1489,325,3,37.96
1465,1489,326,1,341.06
1466,1489,348,3,373.03
1467,1489,300,2,334.7
1468,1490,329,2,180.87
1469,1490,397,1,121.9
1470,1490,457,3,71.33
1471,1490,126,1,203.38
1472,1490,472,1,268.34
1473,1491,276,2,107.1
1474,1491,287,2,364.13
1475,1492,138,1,341.26
1476,1492,103,1,322.9
1477,1493,335,3,27.37
1478,1493,395,2,373.6
1479,1493,159,2,220.21
1480,1494,193,2,369.1
1481,1494,295,1,233.85
1482,1494,377,3,362.17
1483,1495,352,3,427.18
1484,1495,435,3,431.58
1485,1495,206,1,144.23
1486,1496,138,1,345.5
1487,1496,308,2,172.81
1488,1496,165,3,394.89
1489,1497,475,3,398.6
1490,1497,448,3,74.42
1491,1497,328,3,369.47
1492,1497,115,3,53.76
1493,1498,319,1,185.98
1494,1499,294,1,88.11
1495,1499,223,1,120.33
1496,1499,117,1,360.99
1497,1500,141,3,118.75
1498,1500,350,2,282.45
1499,1500,246,1,415.29
1500,1500,325,1,30.58
1501,1500,427,2,278.79
1502,1501,324,1,306.0
1503,1501,284,2,281.78
1504,1501,255,1,309.82
1505,1501,231,2,278.89
1506,1502,320,1,326.15
1507,1502,249,3,253.3
1508,1502,258,1,78.04
1509,1502,351,3,28.06
1510,1503,422,1,460.42
1511,1503,472,3,255.71
1512,1504,341,1,191.76
1513,1504,463,2,204.35
1514,1504,189,1,221.88
1515,1504,170,1,186.39
1516,1504,396,3,188.19
1517,1505,182,1,409.53
1518,1505,113,1,360.93
1519,1505,163,1,72.05
1520,1505,171,3,320.77
1521,1505,249,3,297.12
1522,1506,233,2,70.89
1523,1506,348,1,403.72
1524,1506,442,2,458.77
1525,1506,338,3,194.97
1526,1506,300,1,311.29
1527,1507,381,3,222.74
1528,1507,396,1,183.87
1529,1507,306,3,186.89
1530,1507,259,2,219.5
1531,1508,352,3,326.8
1532,1508,485,2,73.57
1533,1508,343,3,301.85
1534,1508,306,2,212.02
1535,1509,124,3,337.43
1536,1509,105,3,37.93
1537,1509,276,3,106.37
1538,1509,324,2,373.89
1539,1510,195,1,203.77
1540,1510,132,2,46.9
1541,1510,376,3,171.2
1542,1511,404,3,315.59
1543,1511,174,2,356.25
1544,1512,173,1,267.15
1545,1512,140,3,307.38
1546,1512,286,3,470.44
1547,1513,188,3,135.07
1548,1513,340,3,352.52
1549,1513,370,2,305.76
1550,1513,242,1,318.2
1551,1513,346,1,196.13
1552,1514,204,3,436.6
1553,1514,184,1,85.98
1554,1514,129,1,92.12
1555,1514,457,1,52.12
1556,1515,224,1,64.33
1557,1515,156,1,363.1
1558,1516,235,3,317.59
1559,1516,282,2,307.24
1560,1516,266,2,257.48
1561,1516,264,2,424.08
1562,1516,249,2,308.74
1563,1517,154,2,33.31
1564,1517,199,2,307.02
1565,1517,230,2,253.51
1566,1517,368,1,167.39
1567,1518,393,3,153.49
1568,1518,357,2,290.69
1569,1518,146,3,405.15
1570,1518,279,2,82.53
1571,1519,322,1,130.32
1572,1519,205,3,204.87
1573,1519,395,2,384.91
1574,1519,482,3,87.98
1575,1519,229,1,258.85
1576,1520,173,2,191.74
1577,1520,299,1,367.14
1578,1520,408,3,311.27
1579,1520,157,3,381.53
1580,1520,236,2,160.84
1581,1521,425,2,293.12
1582,1521,187,3,179.05
1583,1521,451,3,355.2
1584,1522,369,2,108.55
1585,1522,349,3,384.55
1586,1522,323,2,292.79
1587,1522,411,1,467.92
1588,1523,168,3,338.04
1589,1524,140,3,300.48
1590,1524,448,3,96.25
1591,1524,469,3,334.84
1592,1524,166,1,167.08
1593,1525,182,1,328.01
1594,1525,164,2,382.51
1595,1525,393,1,132.22
1596,1525,281,3,360.14
1597,1526,257,3,217.34
1598,1526,453,1,236.97
1599,1527,301,2,168.02
1600,1528,424,1,325.17
1601,1528,448,2,105.06
1602,1529,248,1,280.65
1603,1529,297,1,423.76
1604,1530,147,2,466.12
1605,1530,128,3,218.46
1606,1530,261,3,181.96
1607,1530,246,1,375.1
1608,1530,182,1,432.99
1609,1531,371,2,90.27
1610,1531,278,1,72.76
1611,1531,289,1,102.28
1612,1532,209,3,61.19
1613,1532,195,3,235.09
1614,1532,400,3,92.43
1615,1532,390,3,237.26
1616,1532,113,1,385.56
1617,1533,255,1,387.8
1618,1534,107,2,79.07
1619,1534,443,3,315.04
1620,1534,447,2,88.38
1621,1534,224,1,68.04
1622,1534,351,2,25.53
1623,1535,351,2,28.12
1624,1535,232,2,429.97
1625,1536,166,2,158.1
1626,1536,216,2,121.04
1627,1536,386,1,146.45
1628,1536,150,1,363.15
1629,1537,320,1,347.5
1630,1537,450,1,37.98
1631,1537,496,3,320.76
1632,1537,166,3,162.92
1633,1538,463,1,193.06
1634,1538,136,2,389.6
1635,1538,429,1,216.29
1636,1538,231,1,300.84
1637,1539,126,2,242.34
1638,1539,417,3,329.21
1639,1539,414,3,359.25
1640,1539,359,1,106.26
1641,1539,329,2,193.48
1642,1540,136,1,324.85
1643,1540,410,1,345.13
1644,1540,158,3,43.62
1645,1540,176,2,61.12
1646,1540,225,3,55.22
1647,1541,262,2,362.06
1648,1541,145,2,346.58
1649,1541,144,3,168.66
1650,1542,191,1,353.51
1651,1542,462,2,299.79
1652,1543,407,1,336.38
1653,1543,468,2,248.75
1654,1543,198,2,59.95
1655,1544,301,2,175.81
1656,1544,208,1,313.54
1657,1545,315,3,363.83
1658,1545,176,1,54.09
1659,1545,463,1,208.56
1660,1545,338,3,235.29
1661,1545,327,2,58.34
1662,1546,264,1,380.56
1663,1546,125,3,41.98
1664,1547,380,2,108.18
1665,1547,155,1,181.89
1666,1547,212,1,295.68
1667,1547,291,1,302.81
1668,1548,402,1,246.09
1669,1549,209,3,58.51
1670,1549,276,3,86.68
1671,1549,318,3,291.71
1672,1549,329,2,187.65
1673,1550,383,2,279.45
1674,1550,185,3,247.7
1675,1550,337,3,360.1
1676,1551,241,2,99.19
1677,1551,213,1,312.88
1678,1551,294,2,94.56
1679,1552,371,2,68.77
1680,1552,495,1,67.04
1681,1552,484,2,108.38
1682,1552,271,1,369.81
1683,1553,205,2,184.48
1684,1553,488,1,53.98
1685,1553,364,2,359.08
1686,1553,474,2,308.16
1687,1554,284,3,270.06
1688,1554,285,3,170.11
1689,1554,311,1,261.56
1690,1554,428,1,132.44
1691,1555,481,2,460.46
1692,1555,392,2,122.42
1693,1555,365,2,376.7
1694,1555,146,1,362.9
1695,1556,166,2,172.14
1696,1556,236,2,199.8
1697,1557,425,2,251.02
1698,1557,202,2,166.96
1699,1557,218,2,183.36
1700,1557,124,2,369.44
1701,1557,174,2,362.68
1702,1558,195,3,178.3
1703,1559,380,1,126.37
1704,1560,180,1,75.81
1705,1560,174,1,397.53
1706,1560,499,1,149.12
1707,1560,488,1,64.85
1708,1561,411,1,456.99
1709,1561,427,2,297.29
1710,1562,391,2,242.53
1711,1562,386,2,159.08
1712,1562,322,3,130.83
1713,1563,269,1,267.84
1714,1563,380,2,113.47
1715,1563,209,3,57.93
1716,1563,251,2,327.64
1717,1563,452,3,192.37
1718,1564,359,1,131.55
1719,1564,305,2,203.51
1720,1564,294,3,106.53
1721,1564,388,1,386.77
1722,1565,449,3,125.16
1723,1566,366,2,363.1
1724,1566,450,3,41.07
1725,1567,372,2,180.22
1726,1568,272,3,317.25
1727,1568,393,2,124.44
1728,1569,295,3,181.56
1729,1569,175,1,230.94
1730,1569,499,1,150.84
1731,1569,477,1,401.92
1732,1570,468,2,240.03
1733,1570,411,3,457.07
1734,1570,129,3,75.28
1735,1571,191,1,360.9
1736,1571,449,1,142.8
1737,1571,229,2,263.16
1738,1571,154,1,30.46
1739,1572,407,3,264.98
1740,1572,145,3,449.8
1741,1572,294,3,103.46
1742,1573,382,2,264.32
1743,1573,483,3,260.51
1744,1573,342,3,90.48
1745,1573,240,2,54.31
1746,1573,231,1,287.75
1747,1574,285,1,163.61
1748,1574,319,3,147.62
1749,1574,314,1,202.11
1750,1574,254,2,384.45
1751,1574,388,3,413.9
1752,1575,152,3,311.8
1753,1575,115,1,55.72
1754,1576,238,2,257.08
1755,1576,135,1,211.69
1756,1577,353,2,35.68
1757,1577,227,3,151.55
1758,1578,102,1,287.21
1759,1578,181,1,157.87
1760,1578,115,1,55.9
1761,1578,150,3,384.83
1762,1578,193,1,480.18
1763,1579,224,3,85.39
1764,1579,178,1,221.67
1765,1580,225,2,56.47
1766,1580,452,1,154.31
1767,1581,494,1,381.99
1768,1581,191,1,447.58
1769,1581,124,1,349.7
1770,1582,405,2,183.67
1771,1582,118,1,415.81
1772,1582,279,3,115.05
1773,1582,226,1,336.55
1774,1582,334,2,214.98
1775,1583,395,3,388.04
1776,1583,104,3,486.53
1777,1583,154,3,28.12
1778,1583,485,3,99.7
1779,1584,293,2,339.42
1780,1584,209,1,59.41
1781,1584,259,3,234.81
1782,1584,212,3,256.59
1783,1585,159,2,171.97
1784,1585,261,2,184.64
1785,1585,256,2,359.11
1786,1585,339,3,187.73
1787,1586,332,1,146.46
1788,1586,173,3,189.9
1789,1586,117,2,464.45
1790,1586,420,1,68.99
1791,1586,476,3,410.86
1792,1587,473,1,126.47
1793,1587,466,3,330.43
1794,1587,192,1,71.24
1795,1587,295,3,186.45
1796,1587,113,2,310.65
1797,1588,192,2,59.31
1798,1588,380,1,129.69
1799,1589,196,3,387.12
1800,1589,183,2,437.65
1801,1589,122,1,122.56
1802,1590,151,2,41.3
1803,1591,472,2,296.82
1804,1591,482,1,96.18
1805,1591,298,2,124.59
1806,1592,484,1,122.31
1807,1593,157,1,332.73
1808,1593,340,3,317.87
1809,1593,478,1,125.93
1810,1593,104,1,440.59
1811,1593,271,1,364.44
1812,1594,487,1,308.85
1813,1594,220,1,402.13
1814,1594,121,3,156.31
1815,1595,348,3,343.43
1816,1596,207,3,355.41
1817,1596,245,3,350.6
1818,1596,202,1,168.99
1819,1597,500,1,344.54
1820,1597,276,1,96.12
1821,1597,264,1,371.84
1822,1598,264,1,369.17
1823,1598,312,2,182.22
1824,1598,220,2,359.72
1825,1598,324,2,338.99
1826,1598,126,3,253.84
1827,1599,113,3,362.38
1828,1599,240,3,60.48
1829,1600,274,3,34.01
1830,1601,468,1,323.4
1831,1601,184,2,88.49
1832,1601,429,3,162.71
1833,1602,472,1,260.94
1834,1602,390,1,300.11
1835,1603,221,1,223.47
1836,1603,156,1,370.21
1837,1603,133,1,163.93
1838,1603,319,1,139.61
1839,1603,374,1,308.49
1840,1604,406,1,297.02
1841,1604,192,2,74.08
1842,1604,262,1,443.81
1843,1604,341,3,172.36
1844,1604,240,2,50.37
1845,1605,336,1,124.26
1846,1606,377,2,349.74
1847,1606,326,3,325.04
1848,1606,362,3,185.33
1849,1607,423,3,292.0
1850,1607,231,1,321.89
1851,1608,113,2,339.1
1852,1608,379,3,35.71
1853,1608,227,3,150.72
1854,1608,367,1,156.77
1855,1608,164,1,331.46
1856,1609,272,3,319.46
1857,1609,456,2,76.63
1858,1609,314,1,179.0
1859,1610,167,2,252.32
1860,1610,478,1,171.25
1861,1610,120,3,273.32
1862,1611,331,2,432.76
1863,1612,348,2,350.03
1864,1613,167,1,243.12
1865,1614,103,2,305.32
1866,1614,280,1,99.46
1867,1614,359,1,125.9
1868,1614,437,1,414.71
1869,1614,198,3,61.95
1870,1615,281,3,389.74
1871,1615,454,1,276.67
1872,1615,369,3,120.76
1873,1615,221,2,176.53
1874,1615,356,1,238.31
1875,1616,418,3,328.49
1876,1616,198,1,52.61
1877,1617,459,2,225.29
1878,1617,422,1,473.45
1879,1617,231,1,272.09
1880,1618,225,3,59.28
1881,1618,441,2,453.59
1882,1618,411,3,436.48
1883,1618,297,2,394.1
1884,1618,237,1,235.53
1885,1619,400,3,119.76
1886,1619,471,2,73.45
1887,1620,168,3,445.89
1888,1620,140,3,303.51
1889,1620,314,3,187.5
1890,1621,180,2,85.24
1891,1621,216,1,99.49
1892,1622,300,3,325.5
1893,1623,311,2,249.43
1894,1624,500,1,338.64
1895,1624,454,1,320.15
1896,1624,304,3,371.22
1897,1625,191,2,441.38
1898,1625,188,3,149.64
1899,1625,194,1,392.07
1900,1626,117,2,432.92
1901,1626,287,2,377.81
1902,1626,161,3,59.09
1903,1626,435,2,410.94
1904,1627,176,1,66.62
1905,1627,340,2,348.77
1906,1627,395,2,446.2
1907,1628,271,2,347.11
1908,1628,186,1,217.99
1909,1628,373,3,332.27
1910,1628,421,2,246.65
1911,1628,359,1,105.93
1912,1629,183,3,442.64
1913,1630,240,2,53.56
1914,1630,189,2,219.61
1915,1630,248,1,296.31
1916,1630,357,2,350.49
1917,1631,473,1,124.8
1918,1631,434,3,76.92
1919,1631,354,2,171.09
1920,1631,392,1,140.17
1921,1632,132,2,51.27
1922,1633,234,2,207.09
1923,1634,371,1,71.11
1924,1635,392,1,113.9
1925,1635,221,1,201.36
1926,1635,339,3,181.26
1927,1635,267,3,296.5
1928,1636,114,3,80.4
1929,1637,229,2,212.33
1930,1637,223,3,139.56
1931,1638,187,2,178.5
1932,1638,125,3,48.47
1933,1638,238,3,257.53
1934,1638,318,2,318.84
1935,1639,300,1,267.34
1936,1639,294,3,95.33
1937,1639,225,3,60.47
1938,1639,259,3,245.13
1939,1639,176,1,57.59
1940,1640,407,3,276.73
